b_scan_name,hd_g1_g2,hd_g1_g3,hd_g2_g3,hd_g1_cnn,hd_g2_cnn,hd_g3_cnn
Eye4_5.png,0.02280746,0.026804278,0.00434334,0.017365486,0.007985761,0.01050986
Eye4_6.png,0.02210654,0.028816469,0.007292717,0.007123393,0.016889018,0.023504442
Eye4_7.png,0.013695502,0.031470514,0.018885459,0.017845892,0.008371661,0.013813634
Eye4_8.png,0.007808562,0.019480059,0.018712198,0.007253339,0.005918441,0.013856949
Eye4_9.png,0.007017074,0.010612242,0.005469538,0.006615423,0.007907006,0.006721743
Eye5_1.png,0.023220924,0.002516224,0.025280368,0.010368101,0.028280935,0.009041079
Eye5_10.png,0.021468624,0.021000032,0.007399036,0.006800498,0.018219979,0.016475554
Eye5_11.png,0.006753245,0.007879442,0.003764491,0.006635112,0.012333039,0.012482674
Eye5_12.png,0.016440115,0.005883002,0.021078787,0.009360037,0.012018019,0.010675246
Eye5_13.png,0.004807995,0.017570249,0.015558058,0.006174395,0.005666425,0.015428112
Eye5_14.png,0.002512286,0.010246031,0.009474231,0.005772744,0.005111202,0.012569304
Eye5_15.png,0.005540417,0.018802766,0.018735824,0.004874937,0.004997007,0.016558247
Eye5_16.png,0.003669985,0.009430916,0.007044638,0.008080267,0.009072581,0.009777438
Eye5_17.png,0.010419292,0.018826392,0.011037519,0.008710307,0.00562311,0.014589371
Eye5_18.png,0.011825069,0.029387443,0.017775013,0.004351216,0.01210465,0.029627646
